Year,Circuit,OfficialName,Class,RiderName,Position
2006,GP di Turchia,Istanbul,MotoGP,Hector Barbera,5
2006,GP di Turchia,Istanbul,MotoGP,Andrea Dovizioso,3
2006,GP di Turchia,Istanbul,MotoGP,Roberto Locatelli,13
2006,GP di Turchia,Istanbul,MotoGP,Yuki Takahashi,4
2006,GP di Turchia,Istanbul,MotoGP,Sylvain Guintoli,8
2006,GP di Turchia,Istanbul,MotoGP,Jakub Smrž,10
2006,GP di Turchia,Istanbul,MotoGP,Alex Baldolini,16
2006,GP di Turchia,Istanbul,MotoGP,Anthony West,12
2006,GP di Turchia,Istanbul,MotoGP,Sebastian Porto,9
2006,GP di Turchia,Istanbul,MotoGP,Marco Simoncelli,7
2006,GP di Turchia,Istanbul,MotoGP,Alex De Angelis,2
2006,GP di Turchia,Istanbul,MotoGP,Martin Cardenas,22
2006,GP di Turchia,Istanbul,MotoGP,Dirk Heidolf,15
2006,GP di Turchia,Istanbul,MotoGP,Manuel Poggiali,18
2006,GP di Turchia,Istanbul,MotoGP,Jules Cluzel,19
2006,GP di Turchia,Istanbul,MotoGP,Jordi Carchano,25
2006,GP di Turchia,Istanbul,MotoGP,Luca Morelli,23
2006,GP di Turchia,Istanbul,MotoGP,Sinan Sofuoğlu,26
2006,GP di Turchia,Istanbul,MotoGP,Arnaud Vincent,11
2006,GP di Turchia,Istanbul,MotoGP,Chaz Davies,20
2006,GP di Turchia,Istanbul,MotoGP,Arturo Tizon,21
2006,GP di Turchia,Istanbul,MotoGP,Shuhei Aoyama,14
2006,GP di Turchia,Istanbul,MotoGP,Michele Danese,24
2006,GP di Turchia,Istanbul,MotoGP,Jorge Lorenzo,1
2006,GP di Turchia,Istanbul,MotoGP,Andrea Ballerini,17
2006,GP di Turchia,Istanbul,MotoGP,Alessio Palumbo,27
2006,GP di Cina,Shanghai,MotoGP,Hector Barbera,1
2006,GP di Cina,Shanghai,MotoGP,Andrea Dovizioso,4
2006,GP di Cina,Shanghai,MotoGP,Hiroshi Aoyama,7
2006,GP di Cina,Shanghai,MotoGP,Jorge Lorenzo,2
2006,GP di Cina,Shanghai,MotoGP,Yuki Takahashi,6
2006,GP di Cina,Shanghai,MotoGP,Marco Simoncelli,17
2006,GP di Cina,Shanghai,MotoGP,Roberto Locatelli,11
2006,GP di Cina,Shanghai,MotoGP,Shuhei Aoyama,3
2006,GP di Cina,Shanghai,MotoGP,Anthony West,8
2006,GP di Cina,Shanghai,MotoGP,Jakub Smrž,9
2006,GP di Cina,Shanghai,MotoGP,Manuel Poggiali,10
2006,GP di Cina,Shanghai,MotoGP,Sylvain Guintoli,12
2006,GP di Cina,Shanghai,MotoGP,Martin Cardenas,16
2006,GP di Cina,Shanghai,MotoGP,Alex Baldolini,20
2006,GP di Cina,Shanghai,MotoGP,Dirk Heidolf,13
2006,GP di Cina,Shanghai,MotoGP,Andrea Ballerini,15
2006,GP di Cina,Shanghai,MotoGP,Chaz Davies,18
2006,GP di Cina,Shanghai,MotoGP,Jules Cluzel,23
2006,GP di Cina,Shanghai,MotoGP,Arturo Tizon,19
2006,GP di Cina,Shanghai,MotoGP,Shi Zhao Huang,22
2006,GP di Cina,Shanghai,MotoGP,Jin Xiao,25
2006,GP di Cina,Shanghai,MotoGP,Alessio Palumbo,27
2006,GP di Cina,Shanghai,MotoGP,Sebastian Porto,21
2006,GP di Cina,Shanghai,MotoGP,Luca Morelli,26
2006,GP di Cina,Shanghai,MotoGP,Chin Feng Ho,28
2006,GP di Cina,Shanghai,MotoGP,Zhu Wang,24
2006,GP di Cina,Shanghai,MotoGP,Alex De Angelis,5
2006,GP di Cina,Shanghai,MotoGP,Arnaud Vincent,14
2006,GP di Francia,Le Mans,MotoGP,Yuki Takahashi,4
2006,GP di Francia,Le Mans,MotoGP,Andrea Dovizioso,1
2006,GP di Francia,Le Mans,MotoGP,Shuhei Aoyama,5
2006,GP di Francia,Le Mans,MotoGP,Hiroshi Aoyama,7
2006,GP di Francia,Le Mans,MotoGP,Alex De Angelis,2
2006,GP di Francia,Le Mans,MotoGP,Roberto Locatelli,9
2006,GP di Francia,Le Mans,MotoGP,Hector Barbera,3
2006,GP di Francia,Le Mans,MotoGP,Marco Simoncelli,11
2006,GP di Francia,Le Mans,MotoGP,Sylvain Guintoli,12
2006,GP di Francia,Le Mans,MotoGP,Jakub Smrž,6
2006,GP di Francia,Le Mans,MotoGP,Anthony West,13
2006,GP di Francia,Le Mans,MotoGP,Andrea Ballerini,14
2006,GP di Francia,Le Mans,MotoGP,Martin Cardenas,18
2006,GP di Francia,Le Mans,MotoGP,Sebastian Porto,10
2006,GP di Francia,Le Mans,MotoGP,Arnaud Vincent,22
2006,GP di Francia,Le Mans,MotoGP,Arturo Tizon,17
2006,GP di Francia,Le Mans,MotoGP,Manuel Poggiali,15
2006,GP di Francia,Le Mans,MotoGP,Dirk Heidolf,20
2006,GP di Francia,Le Mans,MotoGP,Alex Baldolini,16
2006,GP di Francia,Le Mans,MotoGP,Alvaro Molina,23
2006,GP di Francia,Le Mans,MotoGP,Luca Morelli,26
2006,GP di Francia,Le Mans,MotoGP,Jordi Carchano,25
2006,GP di Francia,Le Mans,MotoGP,Alessio Palumbo,27
2006,GP di Francia,Le Mans,MotoGP,Jorge Lorenzo,8
2006,GP di Francia,Le Mans,MotoGP,Jules Cluzel,21
2006,GP di Francia,Le Mans,MotoGP,Dan Linfoot,24
2006,GP di Francia,Le Mans,MotoGP,Chaz Davies,19
2006,GP d'Italia,Mugello,MotoGP,Jorge Lorenzo,1
2006,GP d'Italia,Mugello,MotoGP,Alex De Angelis,4
2006,GP d'Italia,Mugello,MotoGP,Andrea Dovizioso,5
2006,GP d'Italia,Mugello,MotoGP,Yuki Takahashi,2
2006,GP d'Italia,Mugello,MotoGP,Alex Debon,10
2006,GP d'Italia,Mugello,MotoGP,Roberto Locatelli,3
2006,GP d'Italia,Mugello,MotoGP,Marco Simoncelli,6
2006,GP d'Italia,Mugello,MotoGP,Anthony West,14
2006,GP d'Italia,Mugello,MotoGP,Shuhei Aoyama,9
2006,GP d'Italia,Mugello,MotoGP,Andrea Ballerini,12
2006,GP d'Italia,Mugello,MotoGP,Sylvain Guintoli,16
2006,GP d'Italia,Mugello,MotoGP,Manuel Poggiali,18
2006,GP d'Italia,Mugello,MotoGP,Sebastian Porto,20
2006,GP d'Italia,Mugello,MotoGP,Arturo Tizon,19
2006,GP d'Italia,Mugello,MotoGP,Fabricio Perren,24
2006,GP d'Italia,Mugello,MotoGP,Omar Menghi,31
2006,GP d'Italia,Mugello,MotoGP,Dan Linfoot,27
2006,GP d'Italia,Mugello,MotoGP,Alessio Palumbo,30
2006,GP d'Italia,Mugello,MotoGP,Franz Aschenbrenner,28
2006,GP d'Italia,Mugello,MotoGP,Martin Cardenas,17
2006,GP d'Italia,Mugello,MotoGP,Alessandro Brannetti,25
2006,GP d'Italia,Mugello,MotoGP,Luca Morelli,22
2006,GP d'Italia,Mugello,MotoGP,Nicklas Cajback,29
2006,GP d'Italia,Mugello,MotoGP,Jules Cluzel,21
2006,GP d'Italia,Mugello,MotoGP,Jordi Carchano,26
2006,GP d'Italia,Mugello,MotoGP,Jakub Smrž,8
2006,GP d'Italia,Mugello,MotoGP,Franco Battaini,13
2006,GP d'Italia,Mugello,MotoGP,Arnaud Vincent,23
2006,GP d'Italia,Mugello,MotoGP,Alex Baldolini,15
2006,GP d'Italia,Mugello,MotoGP,Hiroshi Aoyama,11
2006,GP d'Italia,Mugello,MotoGP,Hector Barbera,7
2006,GP di Catalogna,Catalunya,MotoGP,Valentino Rossi,1
2006,GP di Catalogna,Catalunya,MotoGP,Nicky Hayden,7
2006,GP di Catalogna,Catalunya,MotoGP,Kenny Roberts Jr,3
2006,GP di Catalogna,Catalunya,MotoGP,John Hopkins,2
2006,GP di Catalogna,Catalunya,MotoGP,Colin Edwards,12
2006,GP di Catalogna,Catalunya,MotoGP,Chris Vermeulen,4
2006,GP di Catalogna,Catalunya,MotoGP,Makoto Tamada,15
2006,GP di Catalogna,Catalunya,MotoGP,Carlos Checa,16
2006,GP di Catalogna,Catalunya,MotoGP,James Ellison,18
2006,GP di Catalogna,Catalunya,MotoGP,Alex Hofmann,17
2006,GP di Catalogna,Catalunya,MotoGP,Jose Luis Cardoso,19
2006,GP di Catalogna,Catalunya,MotoGP,Daniel Pedrosa,11
2006,GP di Catalogna,Catalunya,MotoGP,Toni Elias,14
2006,GP di Catalogna,Catalunya,MotoGP,Casey Stoner,8
2006,GP di Catalogna,Catalunya,MotoGP,Randy de Puniet,10
2006,GP d'Olanda,Assen,MotoGP,Nicky Hayden,4
2006,GP d'Olanda,Assen,MotoGP,Shinya Nakano,2
2006,GP d'Olanda,Assen,MotoGP,Daniel Pedrosa,5
2006,GP d'Olanda,Assen,MotoGP,Casey Stoner,12
2006,GP d'Olanda,Assen,MotoGP,Kenny Roberts Jr,10
2006,GP d'Olanda,Assen,MotoGP,John Hopkins,1
2006,GP d'Olanda,Assen,MotoGP,Marco Melandri,7
2006,GP d'Olanda,Assen,MotoGP,Valentino Rossi,18
2006,GP d'Olanda,Assen,MotoGP,Carlos Checa,8
2006,GP d'Olanda,Assen,MotoGP,Chris Vermeulen,6
2006,GP d'Olanda,Assen,MotoGP,Makoto Tamada,13
2006,GP d'Olanda,Assen,MotoGP,Alex Hofmann,9
2006,GP d'Olanda,Assen,MotoGP,Colin Edwards,3
2006,GP d'Olanda,Assen,MotoGP,Randy de Puniet,11
2006,GP d'Olanda,Assen,MotoGP,Loris Capirossi,15
2006,GP d'Olanda,Assen,MotoGP,Ivan Silva,17
2006,GP d'Olanda,Assen,MotoGP,Jose Luis Cardoso,16
2006,GP d'Olanda,Assen,MotoGP,Jakub Smrž,14
2006,GP d'Olanda,Assen,MotoGP,Jules Cluzel,19
2006,GP d'Olanda,Assen,MotoGP,Martin Cardenas,12
2006,GP d'Olanda,Assen,MotoGP,Sylvain Guintoli,7
2006,GP d'Olanda,Assen,MotoGP,Andrea Ballerini,13
2006,GP di Gran Bretagna,Donington Park,MotoGP,Daniel Pedrosa,1
2006,GP di Gran Bretagna,Donington Park,MotoGP,Valentino Rossi,12
2006,GP di Gran Bretagna,Donington Park,MotoGP,Marco Melandri,3
2006,GP di Gran Bretagna,Donington Park,MotoGP,Casey Stoner,8
2006,GP di Gran Bretagna,Donington Park,MotoGP,Kenny Roberts Jr,9
2006,GP di Gran Bretagna,Donington Park,MotoGP,Colin Edwards,10
2006,GP di Gran Bretagna,Donington Park,MotoGP,Nicky Hayden,11
2006,GP di Gran Bretagna,Donington Park,MotoGP,John Hopkins,4
2006,GP di Gran Bretagna,Donington Park,MotoGP,Loris Capirossi,5
2006,GP di Gran Bretagna,Donington Park,MotoGP,Carlos Checa,13
2006,GP di Gran Bretagna,Donington Park,MotoGP,Makoto Tamada,14
2006,GP di Gran Bretagna,Donington Park,MotoGP,Randy de Puniet,6
2006,GP di Gran Bretagna,Donington Park,MotoGP,Alex Hofmann,15
2006,GP di Gran Bretagna,Donington Park,MotoGP,James Ellison,16
2006,GP di Gran Bretagna,Donington Park,MotoGP,Jose Luis Cardoso,18
2006,GP di Gran Bretagna,Donington Park,MotoGP,Chris Vermeulen,2
2006,GP di Gran Bretagna,Donington Park,MotoGP,Shinya Nakano,7
2006,GP di Gran Bretagna,Donington Park,MotoGP,Ivan Silva,17
2006,GP di Germania,Sachsenring,MotoGP,Valentino Rossi,11
2006,GP di Germania,Sachsenring,MotoGP,Marco Melandri,6
2006,GP di Germania,Sachsenring,MotoGP,Nicky Hayden,3
2006,GP di Germania,Sachsenring,MotoGP,Dani Pedrosa,1
2006,GP di Germania,Sachsenring,MotoGP,Loris Capirossi,5
2006,GP di Germania,Sachsenring,MotoGP,Shinya Nakano,4
2006,GP di Germania,Sachsenring,MotoGP,Chris Vermeulen,14
2006,GP di Germania,Sachsenring,MotoGP,Sete Gibernau,7
2006,GP di Germania,Sachsenring,MotoGP,Carlos Checa,12
2006,GP di Germania,Sachsenring,MotoGP,John Hopkins,9
2006,GP di Germania,Sachsenring,MotoGP,Toni Elias,16
2006,GP di Germania,Sachsenring,MotoGP,Colin Edwards,15
2006,GP di Germania,Sachsenring,MotoGP,James Ellison,18
2006,GP di Germania,Sachsenring,MotoGP,Jose Luis Cardoso,19
2006,GP di Germania,Sachsenring,MotoGP,Randy de Puniet,13
2006,GP di Germania,Sachsenring,MotoGP,Makoto Tamada,10
2006,GP di Germania,Sachsenring,MotoGP,Kenny Roberts Jr,2
2006,GP di Germania,Sachsenring,MotoGP,Alex Hofmann,17
2006,GP degli USA,Laguna Seca,MotoGP,Nicky Hayden,6
2006,GP degli USA,Laguna Seca,MotoGP,Daniel Pedrosa,4
2006,GP degli USA,Laguna Seca,MotoGP,Marco Melandri,9
2006,GP degli USA,Laguna Seca,MotoGP,Kenny Roberts Jr,3
2006,GP degli USA,Laguna Seca,MotoGP,Chris Vermeulen,1
2006,GP degli USA,Laguna Seca,MotoGP,John Hopkins,5
2006,GP degli USA,Laguna Seca,MotoGP,Carlos Checa,11
2006,GP degli USA,Laguna Seca,MotoGP,Loris Capirossi,13
2006,GP degli USA,Laguna Seca,MotoGP,Colin Edwards,2
2006,GP degli USA,Laguna Seca,MotoGP,Sete Gibernau,16
2006,GP degli USA,Laguna Seca,MotoGP,Makoto Tamada,14
2006,GP degli USA,Laguna Seca,MotoGP,Randy de Puniet,15
2006,GP degli USA,Laguna Seca,MotoGP,James Ellison,18
2006,GP degli USA,Laguna Seca,MotoGP,Alex Hofmann,17
2006,GP degli USA,Laguna Seca,MotoGP,Toni Elias,12
2006,GP degli USA,Laguna Seca,MotoGP,Jose Luis Cardoso,19
2006,GP degli USA,Laguna Seca,MotoGP,Valentino Rossi,10
2006,GP degli USA,Laguna Seca,MotoGP,Shinya Nakano,8
2006,GP degli USA,Laguna Seca,MotoGP,Casey Stoner,7
2006,GP della Repubblica Ceca,Brno,MotoGP,Loris Capirossi,2
2006,GP della Repubblica Ceca,Brno,MotoGP,Valentino Rossi,1
2006,GP della Repubblica Ceca,Brno,MotoGP,Daniel Pedrosa,9
2006,GP della Repubblica Ceca,Brno,MotoGP,Kenny Roberts Jr,3
2006,GP della Repubblica Ceca,Brno,MotoGP,Marco Melandri,11
2006,GP della Repubblica Ceca,Brno,MotoGP,Casey Stoner,12
2006,GP della Repubblica Ceca,Brno,MotoGP,John Hopkins,7
2006,GP della Repubblica Ceca,Brno,MotoGP,Shinya Nakano,5
2006,GP della Repubblica Ceca,Brno,MotoGP,Nicky Hayden,4
2006,GP della Repubblica Ceca,Brno,MotoGP,Colin Edwards,8
2006,GP della Repubblica Ceca,Brno,MotoGP,Toni Elias,6
2006,GP della Repubblica Ceca,Brno,MotoGP,Chris Vermeulen,13
2006,GP della Repubblica Ceca,Brno,MotoGP,Makoto Tamada,15
2006,GP della Repubblica Ceca,Brno,MotoGP,Randy de Puniet,10
2006,GP della Repubblica Ceca,Brno,MotoGP,Carlos Checa,17
2006,GP della Repubblica Ceca,Brno,MotoGP,Alex Hofmann,14
2006,GP della Repubblica Ceca,Brno,MotoGP,James Ellison,16
2006,GP della Repubblica Ceca,Brno,MotoGP,Ivan Silva,19
2006,GP della Repubblica Ceca,Brno,MotoGP,Anthony West,18
2006,GP della Repubblica Ceca,Brno,MotoGP,Dan Linfoot,26
2006,GP della Repubblica Ceca,Brno,MotoGP,Michal Filla,24
2006,GP della Repubblica Ceca,Brno,MotoGP,Aleix Espargaro,9
2006,GP della Repubblica Ceca,Brno,MotoGP,Alex De Angelis,5
2006,GP della Repubblica Ceca,Brno,MotoGP,Manuel Poggiali,12
2006,GP della Repubblica Ceca,Brno,MotoGP,Jules Cluzel,17
2006,GP della Malesia,Sepang,MotoGP,Valentino Rossi,1
2006,GP della Malesia,Sepang,MotoGP,Loris Capirossi,3
2006,GP della Malesia,Sepang,MotoGP,Dani Pedrosa,5
2006,GP della Malesia,Sepang,MotoGP,Nicky Hayden,2
2006,GP della Malesia,Sepang,MotoGP,Sete Gibernau,6
2006,GP della Malesia,Sepang,MotoGP,John Hopkins,8
2006,GP della Malesia,Sepang,MotoGP,Kenny Roberts Jr,4
2006,GP della Malesia,Sepang,MotoGP,Casey Stoner,10
2006,GP della Malesia,Sepang,MotoGP,Marco Melandri,9
2006,GP della Malesia,Sepang,MotoGP,Colin Edwards,11
2006,GP della Malesia,Sepang,MotoGP,Chris Vermeulen,16
2006,GP della Malesia,Sepang,MotoGP,Carlos Checa,15
2006,GP della Malesia,Sepang,MotoGP,Randy de Puniet,7
2006,GP della Malesia,Sepang,MotoGP,Makoto Tamada,13
2006,GP della Malesia,Sepang,MotoGP,Alex Hofmann,17
2006,GP della Malesia,Sepang,MotoGP,James Ellison,18
2006,GP della Malesia,Sepang,MotoGP,Jose Luis Cardoso,19
2006,GP della Malesia,Sepang,MotoGP,Toni Elias,14
2006,GP della Malesia,Sepang,MotoGP,Shinya Nakano,12
2006,GP d'Australia,Phillip Island,MotoGP,Marco Melandri,7
2006,GP d'Australia,Phillip Island,MotoGP,Chris Vermeulen,16
2006,GP d'Australia,Phillip Island,MotoGP,Valentino Rossi,3
2006,GP d'Australia,Phillip Island,MotoGP,Sete Gibernau,12
2006,GP d'Australia,Phillip Island,MotoGP,Nicky Hayden,1
2006,GP d'Australia,Phillip Island,MotoGP,Casey Stoner,8
2006,GP d'Australia,Phillip Island,MotoGP,Loris Capirossi,13
2006,GP d'Australia,Phillip Island,MotoGP,Shinya Nakano,2
2006,GP d'Australia,Phillip Island,MotoGP,Toni Elias,14
2006,GP d'Australia,Phillip Island,MotoGP,Makoto Tamada,11
2006,GP d'Australia,Phillip Island,MotoGP,Randy de Puniet,9
2006,GP d'Australia,Phillip Island,MotoGP,John Hopkins,15
2006,GP d'Australia,Phillip Island,MotoGP,Alex Hofmann,17
2006,GP d'Australia,Phillip Island,MotoGP,Kenny Roberts Jr,4
2006,GP d'Australia,Phillip Island,MotoGP,Daniel Pedrosa,10
2006,GP d'Australia,Phillip Island,MotoGP,James Ellison,18
2006,GP d'Australia,Phillip Island,MotoGP,Jose Luis Cardoso,19
2006,GP d'Australia,Phillip Island,MotoGP,Carlos Checa,6
2006,GP d'Australia,Phillip Island,MotoGP,Colin Edwards,5
2006,GP del Giappone,Motegi,MotoGP,Loris Capirossi,1
2006,GP del Giappone,Motegi,MotoGP,Valentino Rossi,2
2006,GP del Giappone,Motegi,MotoGP,Marco Melandri,3
2006,GP del Giappone,Motegi,MotoGP,Sete Gibernau,5
2006,GP del Giappone,Motegi,MotoGP,Nicky Hayden,7
2006,GP del Giappone,Motegi,MotoGP,Toni Elias,6
2006,GP del Giappone,Motegi,MotoGP,Daniel Pedrosa,9
2006,GP del Giappone,Motegi,MotoGP,Colin Edwards,10
2006,GP del Giappone,Motegi,MotoGP,Kenny Roberts Jr,14
2006,GP del Giappone,Motegi,MotoGP,Makoto Tamada,18
2006,GP del Giappone,Motegi,MotoGP,Chris Vermeulen,15
2006,GP del Giappone,Motegi,MotoGP,John Hopkins,13
2006,GP del Giappone,Motegi,MotoGP,Kosuke Akiyoshi,12
2006,GP del Giappone,Motegi,MotoGP,Carlos Checa,17
2006,GP del Giappone,Motegi,MotoGP,James Ellison,19
2006,GP del Giappone,Motegi,MotoGP,Alex Hofmann,20
2006,GP del Giappone,Motegi,MotoGP,Shinya Nakano,4
2006,GP del Giappone,Motegi,MotoGP,Casey Stoner,11
2006,GP del Giappone,Motegi,MotoGP,Randy de Puniet,8
2006,GP del Giappone,Motegi,MotoGP,Naoki Matsudo,16
2006,GP del Giappone,Motegi,MotoGP,Jose Luis Cardoso,21
2006,GP del Portogallo,Estoril,MotoGP,Toni Elias,11
2006,GP del Portogallo,Estoril,MotoGP,Valentino Rossi,1
2006,GP del Portogallo,Estoril,MotoGP,Kenny Roberts Jr,13
2006,GP del Portogallo,Estoril,MotoGP,Colin Edwards,2
2006,GP del Portogallo,Estoril,MotoGP,Makoto Tamada,14
2006,GP del Portogallo,Estoril,MotoGP,John Hopkins,6
2006,GP del Portogallo,Estoril,MotoGP,Carlos Checa,9
2006,GP del Portogallo,Estoril,MotoGP,Marco Melandri,15
2006,GP del Portogallo,Estoril,MotoGP,Chris Vermeulen,12
2006,GP del Portogallo,Estoril,MotoGP,Randy de Puniet,16
2006,GP del Portogallo,Estoril,MotoGP,Alex Hofmann,18
2006,GP del Portogallo,Estoril,MotoGP,Loris Capirossi,10
2006,GP del Portogallo,Estoril,MotoGP,James Ellison,17
2006,GP del Portogallo,Estoril,MotoGP,Jose Luis Cardoso,19
2006,GP del Portogallo,Estoril,MotoGP,Garry McCoy,20
2006,GP del Portogallo,Estoril,MotoGP,Nicky Hayden,3
2006,GP del Portogallo,Estoril,MotoGP,Daniel Pedrosa,4
2006,GP del Portogallo,Estoril,MotoGP,Casey Stoner,5
2006,GP del Portogallo,Estoril,MotoGP,Sete Gibernau,8
2006,GP del Portogallo,Estoril,MotoGP,Shinya Nakano,7
2006,GP della Comunità Valenciana,Valencia,MotoGP,Troy Bayliss,2
2006,GP della Comunità Valenciana,Valencia,MotoGP,Loris Capirossi,3
2006,GP della Comunità Valenciana,Valencia,MotoGP,Nicky Hayden,5
2006,GP della Comunità Valenciana,Valencia,MotoGP,Daniel Pedrosa,6
2006,GP della Comunità Valenciana,Valencia,MotoGP,Marco Melandri,12
2006,GP della Comunità Valenciana,Valencia,MotoGP,Toni Elias,13
2006,GP della Comunità Valenciana,Valencia,MotoGP,Shinya Nakano,4
2006,GP della Comunità Valenciana,Valencia,MotoGP,Kenny Roberts Jr,14
2006,GP della Comunità Valenciana,Valencia,MotoGP,Colin Edwards,10
2006,GP della Comunità Valenciana,Valencia,MotoGP,Carlos Checa,16
2006,GP della Comunità Valenciana,Valencia,MotoGP,John Hopkins,9
2006,GP della Comunità Valenciana,Valencia,MotoGP,Makoto Tamada,15
2006,GP della Comunità Valenciana,Valencia,MotoGP,Valentino Rossi,1
2006,GP della Comunità Valenciana,Valencia,MotoGP,James Ellison,19
2006,GP della Comunità Valenciana,Valencia,MotoGP,Garry McCoy,20
2006,GP della Comunità Valenciana,Valencia,MotoGP,Casey Stoner,7
2006,GP della Comunità Valenciana,Valencia,MotoGP,Chris Vermeulen,8
2006,GP della Comunità Valenciana,Valencia,MotoGP,Jose Luis Cardoso,18
2006,GP della Comunità Valenciana,Valencia,MotoGP,Alex Hofmann,17
2006,GP della Comunità Valenciana,Valencia,MotoGP,Randy de Puniet,11
2007,GP del Qatar,Losail,MotoGP,Jorge Lorenzo,1
2007,GP del Qatar,Losail,MotoGP,Alex De Angelis,3
2007,GP del Qatar,Losail,MotoGP,Hector Barbera,2
2007,GP del Qatar,Losail,MotoGP,Thomas Luthi,5
2007,GP del Qatar,Losail,MotoGP,Andrea Dovizioso,7
2007,GP del Qatar,Losail,MotoGP,Roberto Locatelli,11
2007,GP del Qatar,Losail,MotoGP,Yuki Takahashi,9
2007,GP del Qatar,Losail,MotoGP,Julian Simon,10
2007,GP del Qatar,Losail,MotoGP,Marco Simoncelli,12
2007,GP del Qatar,Losail,MotoGP,Shuhei Aoyama,13
2007,GP del Qatar,Losail,MotoGP,Aleix Espargaro,16
2007,GP del Qatar,Losail,MotoGP,Fabrizio Lai,14
2007,GP del Qatar,Losail,MotoGP,Anthony West,17
2007,GP del Qatar,Losail,MotoGP,Ratthapark Wilairot,22
2007,GP del Qatar,Losail,MotoGP,Dirk Heidolf,18
2007,GP del Qatar,Losail,MotoGP,Jules Cluzel,23
2007,GP del Qatar,Losail,MotoGP,Alex Baldolini,20
2007,GP del Qatar,Losail,MotoGP,Eugene Laverty,24
2007,GP del Qatar,Losail,MotoGP,Imre Toth,19
2007,GP del Qatar,Losail,MotoGP,Mika Kallio,8
2007,GP del Qatar,Losail,MotoGP,Arturo Tizon,15
2007,GP del Qatar,Losail,MotoGP,Taro Sekiguchi,25
2007,GP del Qatar,Losail,MotoGP,Karel Abraham,21
2007,GP del Qatar,Losail,MotoGP,Alvaro Bautista,4
2007,GP del Qatar,Losail,MotoGP,Hiroshi Aoyama,6
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Jorge Lorenzo,1
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Alvaro Bautista,5
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Andrea Dovizioso,4
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Alex De Angelis,13
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Alex Debon,9
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Hiroshi Aoyama,14
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Shuhei Aoyama,8
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Yuki Takahashi,15
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Anthony West,16
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Dirk Heidolf,18
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Fabrizio Lai,12
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Ratthapark Wilairot,19
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Alex Baldolini,23
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Eugene Laverty,25
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Karel Abraham,22
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Jules Cluzel,26
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Taro Sekiguchi,24
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Imre Toth,21
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Mika Kallio,11
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Hector Barbera,2
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Julian Simon,3
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Aleix Espargaro,17
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Arturo Tizon,27
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Thomas Luthi,10
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Alvaro Molina,20
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Santiago Barragan,28
2007,GP di Spagna,Jerez de la Frontera,MotoGP,Marco Simoncelli,6
2007,GP della Turchia,Istanbul,MotoGP,Andrea Dovizioso,1
2007,GP della Turchia,Istanbul,MotoGP,Jorge Lorenzo,2
2007,GP della Turchia,Istanbul,MotoGP,Alvaro Bautista,3
2007,GP della Turchia,Istanbul,MotoGP,Alex De Angelis,4
2007,GP della Turchia,Istanbul,MotoGP,Thomas Luthi,6
2007,GP della Turchia,Istanbul,MotoGP,Mika Kallio,7
2007,GP della Turchia,Istanbul,MotoGP,Julian Simon,8
2007,GP della Turchia,Istanbul,MotoGP,Hector Barbera,10
2007,GP della Turchia,Istanbul,MotoGP,Marco Simoncelli,5
2007,GP della Turchia,Istanbul,MotoGP,Fabrizio Lai,14
2007,GP della Turchia,Istanbul,MotoGP,Aleix Espargaro,15
2007,GP della Turchia,Istanbul,MotoGP,Karel Abraham,24
2007,GP della Turchia,Istanbul,MotoGP,Dirk Heidolf,19
2007,GP della Turchia,Istanbul,MotoGP,Alex Baldolini,18
2007,GP della Turchia,Istanbul,MotoGP,Ratthapark Wilairot,17
2007,GP della Turchia,Istanbul,MotoGP,Shuhei Aoyama,12
2007,GP della Turchia,Istanbul,MotoGP,Eugene Laverty,21
2007,GP della Turchia,Istanbul,MotoGP,Imre Toth,22
2007,GP della Turchia,Istanbul,MotoGP,Arturo Tizon,20
2007,GP della Turchia,Istanbul,MotoGP,Jules Cluzel,16
2007,GP della Turchia,Istanbul,MotoGP,Hiroshi Aoyama,9
2007,GP della Turchia,Istanbul,MotoGP,Taro Sekiguchi,23
